Date,Open,High,Low,Close,Volume,Adj Close,,SMA 3,SMA 5,SMA 10,SMA 25,EMA 3,EMA 5,EMA 10,EMA 25,AD,ADOSC,OBV,MACD,MACDDef,MOM3,MOM5,MOM10,ROC3,ROC5,ROC 10,RSI3,RSI5,RSI10,RSI14,STOCH,WILLR3,WILLR5,WILLR10,WILLR14,BBANDs,BBANDf,,% high,Output - Training,1 if %hi > 2
22-10-2010,3039.7,3084,3015,3053.25,111000,2967.56,,3065.666667,3056.782068,3050.374179,3049.312,3067.317935,3056.782068,3050.374179,3069.821364,-1842354.021,-36118.86912,11001900,2.773206967,-21.18719372,75,87,-15,2.492522433,2.902902903,-0.484027106,80.76761611,68.18547416,55.91001341,51.55919391,70.83359857,-38.4375,-24.0234375,93513.86482,-32.66014516,3103.129957,3113.102025,,0.997340426,0,
21-10-2010,3008,3038,2980,3033.15,117100,2948.03,,3065.333333,3050.521379,3048.124328,3046.392,3052.658968,3050.521379,3048.124328,3067.373567,-1744837.986,-1482.00106,10884800,0.086617827,-20.63305622,-1,9.95,-47,-0.032905561,0.32859431,-1.52350081,39.59228422,45.42222443,46.11912808,45.07547812,63.49453422,-48.89423077,-42.73109244,99664.33566,-43.19449,3102.990774,3104.712153,,1.257066844,0,
20-10-2010,3007,3044.8,2995,3019.25,91800,2924.8,,3055.6,3048.614252,3047.519905,3046.784,3048.729484,3048.614252,3047.519905,3065.637139,-1747234.372,12059.86784,10976600,-0.590339518,-19.42131822,-29.2,35.8,-0.2,-0.949902407,1.189764041,-0.006568144,45.72740062,48.59341434,47.62559649,46.15345989,56.99528489,-62.25961538,-62.25961538,77548.95105,-52.31223352,3094.393652,3087.047904,,0.096556164,0,
19-10-2010,3107,3110,3007,3011,316900,2916.81,,3064.266667,3069.076168,3058.879922,3048.788,3079.364742,3069.076168,3058.879922,3069.049666,-2039520.78,-76496.84897,11293500,8.333578007,-13.04948568,26,71,85,0.84306096,2.336294834,2.809917355,77.94422282,69.69655576,59.64576821,55.22713779,39.61848201,-76.15384615,-76.15384615,223497.151,-60.56898134,3122.854683,3121.770851,,1.797385621,0,
18-10-2010,3060,3115,3043,3107,182300,3009.8,,3089.933333,3084.384112,3069.083573,3050.6,3097.182371,3084.384112,3069.083573,3072.584307,-1897731.891,-60655.6913,11475800,14.17134065,-7.509736702,77,41,90,2.534562212,1.333767079,2.975206612,79.35400362,70.84389101,60.41978368,55.84167089,51.88687085,-6.666666667,-5.925925926,123235.901,-4.749183734,3142.426166,3148.450278,,1.369692053,0,
15-10-2010,3205.1,3249,3065.4,3076.15,536800,2979.92,,3158,3139.256075,3101.795651,3060.22,3173.091185,3139.256075,3101.795651,3086.154745,-2371671.324,-199459.9746,12012600,36.30991613,7.605562204,204.2,165,252,6.706516027,5.350194553,8.408408408,94.21606148,87.14662312,74.80817996,68.37115585,51.22124078,-71.42561983,-64.25650558,194478.2213,-57.14994214,3263.074975,3290.97105,,2.476190476,1,
14-10-2010,3150,3228,3150,3184.25,249400,3084.64,,3197.333333,3168.837383,3124.741896,3068.26,3200.545593,3168.837383,3124.741896,3097.065919,-2402046.965,-247775.7968,11763200,45.38210861,17.68614611,118,190,199.95,3.794212219,6.254114549,6.603259523,80.58034457,78.54333131,70.35470167,65.24667305,68.10848084,-31.43203883,-25.49212598,92974.88196,-21.40849727,3303.697272,3323.174655,,2.294498382,1,
13-10-2010,3090,3160.9,3075.3,3151.2,154200,3052.62,,3212.633333,3166.191589,3131.316097,3075.804,3180.722796,3166.191589,3131.316097,3101.976233,-2282794.162,-207072.2141,11609000,39.49846693,20.0297814,45.9,116.1,151.9,1.473515249,3.813058329,5.048188767,47.57760053,56.33170986,58.07937867,56.3807497,56.6127151,-53.26797386,-40.41322314,63424.78992,-32.33592329,3286.701087,3280.312675,,0.846931101,0,
12-10-2010,3058.1,3084,3031.4,3074.9,69800,2978.71,,3157.633333,3138.794393,3122.71317,3078.284,3132.361398,3138.794393,3122.71317,3100.593446,-2237145.493,-157071.4251,11539200,23.29834072,15.50323035,-165,-26,45,-5.078485688,-0.836012862,1.480750247,27.91997561,40.09029046,47.52120985,48.28325546,51.3618199,-77.87385554,-80.00919118,27962.60504,-57.56323359,3294.106439,3265.520832,,0.518806744,0,
11-10-2010,3084,3100,3058.1,3071.35,32000,2975.27,,3114.966667,3125.862928,3118.583503,3080.844,3116.180699,3125.862928,3118.583503,3100.547796,-2248906.829,-126079.5799,11571200,14.7146577,13.05646551,-128,-15,26,-3.965303594,-0.481540931,0.845803513,36.15290772,44.26926275,49.6377331,49.89565806,32.64565356,-69.15057915,-81.640625,12080.2521,-60.63139932,3296.518981,3258.00191,,0.986519207,0,
08-10-2010,3056.2,3086.35,3037.35,3077.4,52800,2981.13,,3090.116667,3112.691952,3112.722866,3082.738,3101.26535,3112.691952,3112.722866,3099.455658,-2215394.992,-91276.46059,11518400,6.908743293,9.901803986,-74.55,-162.65,2.35,-2.358505489,-5.00615574,0.076199741,31.54249708,41.20421921,47.80993775,48.50622652,20.58264859,-32.94460641,-76.60223805,20819.7479,-60.42253521,3243.072372,3223.914324,,0.249271609,0,
07-10-2010,3089,3096.7,3050,3055.25,139500,2959.67,,3094.35,3107.361301,3109.809618,3083.192,3098.982675,3107.361301,3109.809618,3099.243684,-2323529.896,-103147.5211,11657900,3.32619393,8.143003033,12.7,-131.3,58.7,0.411802853,-4.067534077,1.932192232,40.21400796,44.82493882,49.38030189,49.65109812,20.05804179,-71.42857143,-81.58301158,57248.31933,-72.0260223,3162.199413,3163.970714,,0,0,
06-10-2010,3123.7,3123.7,3079,3101.7,42000,3004.67,,3102.25,3112.807534,3112.335142,3083.94,3111.341337,3112.807534,3112.335142,3101.124939,-2322872.178,-98417.54269,11699900,4.854176201,8.826073477,23.7,-37.2,78.9,0.764516129,-1.176880003,2.591303205,60.0271547,54.05174118,53.44096902,52.61106667,39.32647692,-25.47770701,-23.83531961,16281.93277,-54.75836431,3126.403,3141.060534,,0.167536568,0,
05-10-2010,3103.8,3109,3070,3084.05,229900,2987.57,,3109.8,3111.538356,3111.728752,3085.5,3110.170669,3111.538356,3111.728752,3101.730713,-2387126.28,-107979.9894,11470000,3.49154591,8.088011021,22.65,25,-1,0.733876586,0.810635538,-0.032154341,47.24151035,48.52878729,50.96763168,50.85801486,49.55463077,-53.79918589,-45.91777649,116981.1613,-61.3197026,3128.294224,3136.68258,,1.50882825,0,
04-10-2010,3115,3162,3063,3076.7,91300,2980.45,,3131.566667,3128.358904,3120.868979,3088.7,3136.085334,3128.358904,3120.868979,3106.366812,-2453157.392,-123085.4357,11561300,10.08619896,11.64550612,65.3,62,47,2.108696354,2,1.50882825,75.48313241,64.75783038,58.63666467,56.48757142,53.9384318,-86.16161616,-68.4316085,45445.67742,-64.05204461,3168.274871,3181.083775,,2.161629435,1,
01-10-2010,3044,3109.8,3026.35,3103.4,102400,3006.32,,3126.933333,3122.172603,3118.856437,3089.132,3122.942667,3122.172603,3118.856437,3106.630903,-2366464.042,-90491.1039,11458900,6.254917195,10.1359025,-13.9,23.45,-139.2,-0.444985114,0.759797171,-4.284395199,42.14980171,46.64944765,50.06704043,50.36756644,47.48373492,-43.19941025,-43.19941025,57407.81476,-57.32283465,3165.365,3167.297602,,1.113571027,0,
30-09-2010,3026.3,3060,3010.15,3041,72900,2945.87,,3110.6,3101.448402,3108.155267,3088.132,3091.471334,3101.448402,3108.155267,3103.043911,-2349134.754,-63416.73076,11386000,-3.460353974,4.865006186,-49,-36.7,-168,-1.576069476,-1.18513256,-5.204460967,25.82796371,34.98351085,43.35107138,45.3226112,36.22836089,-79.68389858,-79.68389858,57634.71074,-85.95041322,3178.325866,3166.874268,,1.451666117,0,
29-09-2010,3031,3075,3003.35,3029.2,58100,2934.44,,3081.6,3092.632268,3102.127037,3089.332,3083.235667,3092.632268,3102.127037,3100.886687,-2365311.935,-51722.97828,11444100,-7.124383099,1.876526097,-87,-48.7,-85.9,-2.75142315,-1.559048564,-2.717580436,36.87245253,40.57837525,45.78493455,47.04319076,31.1368065,-75.71629873,-83.70627167,41368.9759,-89.47689803,3173.565182,3163.03745,,0.497677505,0,
28-09-2010,3014,3029,3003,3016.65,33800,2922.28,,3054.666667,3071.421512,3088.831212,3089.492,3056.117833,3071.421512,3088.831212,3095.356942,-2363621.935,-41699.35424,11410300,-15.64830366,-4.155776264,-80.8,-80,-55,-2.598237829,-2.573174654,-1.783398184,21.8833208,30.51304226,39.93815735,42.61449732,15.0649118,-81.04166667,-91.41509434,21078.77537,-94.45121951,3178.293801,3162.555312,,0.327868852,0,
27-09-2010,3050,3060,3016.45,3025.45,54500,2930.81,,3054.666667,3067.614341,3083.589173,3090.892,3058.058917,3067.614341,3083.589173,3092.637177,-2395596.103,-43981.52917,11464800,-15.79975284,-6.361645336,0,-102,-40,0,-3.225806452,-1.290322581,44.63468147,42.52299957,45.18011403,46.28450502,15.29974441,-68.81944444,-78.97940075,35320.26144,-90.02222222,3119.200839,3120.05518,,1.6,0,
24-09-2010,3000,3048,2942.25,3040.65,85900,2945.53,,3045.666667,3061.076228,3077.118415,3092.932,3053.029458,3061.076228,3077.118415,3089.203548,-2321636.812,-17384.32374,11378900,-16.96187466,-8.97465791,-27,-61.8,-38.35,-0.87804878,-1.987266062,-1.242568082,38.17827689,39.24121425,43.54550044,45.0825789,34.57659957,-16.43312102,-25.87570621,56923.28861,-55.221843,3085.035927,3091.712154,,0.531738119,0,
23-09-2010,3009,3025,2974.9,3014.25,79100,2919.96,,3044.333333,3049.050818,3067.642339,3092.81,3039.014729,3049.050818,3067.642339,3084.264814,-2276481.922,9444.209341,11299800,-20.26677069,-12.75437251,-4,-35,-71.7,-0.132056784,-1.14379085,-2.315367972,26.96456188,33.11767246,40.43034775,42.78904073,49.79406039,-38.85350318,-45.76271186,51396.2775,-67.23549488,3084.936116,3086.586934,,0.130633573,0,
22-09-2010,3062,3066,2994.2,3007.3,83300,2913.22,,3046.333333,3054.700546,3067.343732,3095.09,3052.507365,3054.700546,3067.343732,3082.859828,-2329385.543,2727.983472,11383100,-15.60581844,-12.29968313,6,-9,-57.7,0.196078431,-0.292682927,-1.847168422,59.09252301,50.37362198,47.82342333,47.87938822,60.3090795,-47.43434343,-47.43434343,51802.1978,-70.39817975,3078.209201,3087.309747,,1.651631733,0,
21-09-2010,3015.2,3065,2995,3058.5,144100,2962.82,,3052,3058.133697,3066.917599,3096.13,3058.753682,3058.133697,3066.917599,3081.485995,-2212046.971,37067.43803,11239000,-12.25805916,-11.88304976,17,36,-44,0.557742782,1.18851106,-1.41524606,58.15656646,49.98047583,47.66311498,47.76775233,66.91411288,-8.232711306,-6.060606061,91104.0724,-47.09897611,3083.404575,3088.738272,,0.904522613,0,
20-09-2010,2985,3012,2976,3005.9,80500,2911.87,,3047.666667,3042.755798,3056.932581,3093.65,3035.376841,3042.755798,3056.932581,3076.140918,-2158827.527,64679.08921,11158500,-17.27951025,-15.64912846,-13,-48,-150,-0.429752066,-1.568627451,-4.743833017,25.74225268,32.94572465,39.80548225,42.15740597,65.97979798,-66.77777778,-48.56565657,74485.2743,-71.03526735,3086.307308,3085.863106,,0.497479216,0,
17-09-2010,2995.1,3010,2966,2974.1,82600,2881.06,,3029,3031.837199,3048.399384,3090.69,3022.688421,3031.837199,3048.399384,3071.053155,-2211015.709,53489.51692,11075900,-19.93429622,-18.58096643,-56,-38,-99.8,-1.826484018,-1.24671916,-3.209209595,24.95495276,32.42444344,39.53222469,41.95714349,51.15791246,-91.81818182,-91.9,78815.65907,-85.50625711,3085.505511,3081.742709,,0.412860009,0,
16-09-2010,3015.55,3028,2961.35,2967.8,122500,2874.96,,3016.666667,3030.558132,3044.690405,3090.29,3025.34421,3030.558132,3044.690405,3067.741374,-2309806.031,12615.9968,11198400,-18.17460206,-19.23034415,-37,3,-32,-1.207177814,0.099173554,-1.045751634,46.88518045,42.63546139,43.41657607,44.51191823,21.89924842,-90.32258065,-93.83659818,111403.9179,-88.37315131,3085.65139,3080.009523,,3.60535808,1,
15-09-2010,2952.55,3059,2952.55,3050.15,231000,2954.73,,3032.333333,3040.038755,3047.29215,3090.858,3042.172105,3040.038755,3047.29215,3067.068961,-2117215.613,56026.87188,11429400,-11.92684637,-17.04703217,47,-7,-16,1.560424967,-0.228310502,-0.520325203,69.73378455,56.7156754,49.61069535,48.69982099,33.68584418,-8.31376233,-13.20586928,232112.0163,-50.89874858,3081.09298,3086.331735,,2.040816327,1,
14-09-2010,2940,3000,2937,2975.95,135900,2882.85,,3029,3026.692503,3038.693577,3086.458,3021.086053,3026.692503,3038.693577,3061.90981,-2085074.185,78919.33242,11293500,-16.0434512,-19.84874463,-10,-65,-29,-0.332225914,-2.120717781,-0.957411687,31.29774677,35.80677211,40.28499489,42.17554164,41.62792068,-68.07377049,-68.07377049,135268.8391,-77.45949074,3063.106658,3067.999161,,1.203576341,0,
13-09-2010,2908,2943,2835,2935.5,136300,2843.67,,3000.666667,2998.795002,3021.294745,3079.578,2982.043026,2998.795002,3021.294745,3052.762902,-1967704.74,118454.7684,11157200,-26.05184391,-26.36463053,-85,-69,-117,-2.807133421,-2.290836653,-3.823529412,17.399745,24.77624108,33.52099771,37.01609306,54.52881055,-55.13392857,-55.13392857,102095.0192,-58.125,3084.388481,3075.183483,,0,0,
10-09-2010,2891.3,2891.3,2891.3,2891.3,0,2800.85,,2944.766667,2962.963335,2997.659337,3065.27,2936.671513,2962.963335,2997.659337,3040.342678,-1967704.74,123859.7405,11157200,-38.50180499,-35.29343423,-167.7,-118.7,-156.7,-5.48218372,-3.943521595,-5.141076115,10.84669328,18.36274808,28.66971428,33.06504666,33.97540984,-65.87878788,-74.86607143,-1755.008586,-76.54166667,3104.562791,3083.266126,,0.832172702,0,
09-09-2010,2872,2895.9,2859.25,2891.3,82400,2800.85,,2910.066667,2940.60889,2979.157639,3051.986,2916.285757,2940.60889,2979.157639,3029.231703,-1905989.051,134447.6992,11239600,-43.89558505,-41.51977977,-104.1,-132.1,-129.1,-3.47,-4.362615588,-4.267768595,15.11345245,20.6472856,29.67587836,33.74269949,31.71130952,-47.87037037,-74.86607143,45411.56268,-75.62770563,3085.887404,3068.656294,,0.814360771,0,
08-09-2010,2855,2878.25,2827,2872.05,87900,2782.2,,2888.483333,2919.822593,2960.810796,3040.68,2897.267878,2919.822593,2960.810796,3017.617726,-1839356.564,147757.8648,11151700,-47.9276714,-47.33278803,-64.75,-180.75,-187.75,-2.200135916,-5.908793723,-6.123613829,11.84952938,18.20400297,27.99250307,32.38779932,25.43610652,-34.61538462,-73.95953757,43967.34905,-81.15062762,3011.41082,3009.543414,,1.562223246,0,
07-09-2010,2822.9,2867,2809,2855.55,107000,2766.22,,2880.383333,2902.215062,2943.754287,3032,2882.133939,2902.215062,2943.754287,3006.031747,-1774603.115,160373.7693,11044700,-50.04720708,-52.24517015,-24.3,-133,-198,-0.840452392,-4.433333333,-6.460032626,9.821581741,16.63556904,26.91137162,31.51905271,28.63773232,-46.43268124,-65.26119403,51089.21111,-81.88715953,2947.113241,2954.238303,,2.527075812,1,
06-09-2010,2770,2840,2770,2831.5,75400,2742.92,,2861.75,2881.476708,2924.889872,3021.6,2861.06697,2881.476708,2924.889872,2993.260074,-1717514.544,169119.9331,10969300,-53.15928169,-57.65236217,-55.9,-103,-172,-1.930315273,-3.499830105,-5.710491368,6.077298446,13.21881879,24.39850879,29.47557503,36.54252023,-43.18706697,-51.1517077,31798.24176,-79.22297297,2914.497619,2921.484327,,1.338155515,0,
03-09-2010,2765,2802,2763,2771.65,45000,2684.95,,2836.333333,2854.984472,2902.546259,3010.226,2831.533485,2854.984472,2902.546259,2978.547761,-1742553.005,149356.5865,10924300,-58.32343832,-64.26309823,-76.25,-89.3,-208,-2.649179189,-3.088576073,-6.910299003,3.367261536,9.71021537,21.28978867,26.83829537,30.03191713,-91.68269231,-93.49134688,14595.78911,-97.14521452,2922.223219,2920.577691,,0.464513341,0,
02-09-2010,2777.1,2790,2745.2,2750.65,41900,2664.6,,2810.666667,2833.322981,2882.083302,2997.958,2810.766742,2833.322981,2882.083302,2964.044087,-1774258.586,117605.5704,10882400,-60.81890408,-69.66737181,-77,-105.9,-238,-2.685734217,-3.65689423,-7.85997358,2.780037076,8.789330974,20.37872147,26.04576954,19.81771662,-94.25105485,-95.90379557,12596.40019,-98.29580988,2904.919706,2902.792687,,2.813077207,1,
01-09-2010,2707,2783.15,2707,2775.75,88000,2688.92,,2791.716667,2816.598654,2864.095429,2984.336,2796.958371,2816.598654,2864.095429,2950.129157,-1703361.672,116483.2119,10794400,-60.84290744,-73.65399786,-56.85,-95.1,-275.85,-2.001760563,-3.304091028,-9.017652828,2.418846665,8.232255028,19.8402134,25.58138625,17.85786919,-27.63157895,-57.03125,34088.63044,-80.46875,2880.474972,2880.643626,,1.417910448,0,
31-08-2010,2680,2718,2675,2707.1,60300,2622.41,,2763.716667,2783.732436,2837.532624,2968.696,2757.479186,2783.732436,2837.532624,2932.273068,-1673632.369,114894.0058,10734100,-67.68136226,-81.13521203,-84,-149,-282,-2.997858672,-5.197070108,-9.4,0.8476668,4.694713517,15.50922735,21.63111571,22.17316663,-72.08695652,-80.54545455,24314.11615,-91.640625,2865.715463,2862.817899,,0.591476855,0,
30-08-2010,2722,2738.1,2666,2696,66600,2611.66,,2746.416667,2768.521624,2819.453965,2951.74,2747.789593,2768.521624,2819.453965,2917.336678,-1684809.346,100242.6557,10800700,-66.23423818,-84.46852556,-51.9,-101.9,-204.9,-1.860215054,-3.588028169,-6.962283384,23.76422055,18.24340021,21.39154955,25.45569405,28.16070633,-74.39180538,-77.94117647,31867.98399,-92.36641221,2831.04642,2833.318044,,0,0,
27-08-2010,2757,2757,2690,2708.85,79700,2624.11,,2737.7,2764.681083,2808.098699,2937.628,2752.394796,2764.681083,2808.098699,2905.003088,-1719663.227,74046.0818,10880400,-59.94480555,-84.6097994,-26.15,-45,-134.3,-0.939582847,-1.605995717,-4.644969391,42.50649069,29.94846045,26.72168493,28.96608956,25.35660687,-52.91208791,-65.44354839,38421.26063,-89.09669211,2811.292354,2818.723437,,0,0,
26-08-2010,2778,2778,2748,2763.5,47500,2677.05,,2757.7,2769.120722,2802.626208,2926.348,2765.197398,2769.120722,2802.626208,2895.233619,-1718079.893,57101.62746,10927900,-50.64740575,-82.08105612,60,-12,-117.9,2.207505519,-0.430107527,-4.071273179,59.21704314,41.56755743,32.38206857,32.75524288,46.61396922,-12.94642857,-16.77336748,24483.81344,-70.80838323,2803.675567,2817.946289,,1.014492754,0,
25-08-2010,2760,2788,2755,2771.85,37200,2685.14,,2774.333333,2775.413815,2799.966897,2914.868,2776.598699,2775.413815,2799.966897,2886.984879,-1717290.802,45229.82257,10965100,-41.45930768,-78.36672955,49.9,4.85,-90.25,1.822431613,0.174262975,-3.135585859,66.22831336,46.81815585,35.0371254,34.54576462,68.18179307,-16.47959184,-13.23770492,20077.77778,-61.78700361,2806.992242,2826.586057,,0.263913824,0,
24-08-2010,2785,2792.35,2756,2765.5,47500,2678.99,,2786.116667,2781.05921,2798.582007,2905.402,2784.47435,2781.05921,2798.582007,2879.705273,-1739962.742,29047.57413,11012600,-33.52029631,-74.21656794,35.35,74.35,-74.65,1.282190787,2.735467255,-2.603767004,69.63457409,49.2955772,36.24705182,35.35216201,82.91281098,-60.54114994,-21.25049466,31013.88889,-56.72031318,2811.401197,2821.770407,,1.658819268,0,
23-08-2010,2761,2806.8,2760,2792.35,39200,2705,,2795.716667,2789.639473,2800.076188,2895.274,2795.637175,2789.639473,2800.076188,2874.097175,-1724969.579,24557.42652,11051800,-25.22721602,-68.96653741,28.8,68.7,-33.2,1.036717063,2.509039115,-1.169014085,79.79098297,57.51372173,40.34773968,38.08112527,84.38007503,-27.8957529,-12.37157534,32845.84838,-45.04132231,2817.531517,2822.74099,,0.373429084,0,
20-08-2010,2785,2795.4,2758.55,2769.2,59600,2682.57,,2798.183333,2791.559649,2799.225972,2885.17,2795.518587,2791.559649,2799.225972,2868.043546,-1750119.647,12485.76032,10992200,-20.74870907,-64.9767239,7.4,38.4,-6.6,0.265423242,1.392818281,-0.235546039,57.16455902,49.58779983,38.19422124,36.76264944,67.47745059,-74.01574803,-63.94557823,51257.40072,-51.37809187,2810.928331,2810.37798,,0,0,
19-08-2010,2820,2820,2785,2804.1,52000,2716.38,,2807.4,2801.039766,2803.003068,2876.97,2807.759294,2801.039766,2803.003068,2864.347889,-1745365.361,7925.009575,11044200,-13.64559424,-59.14793298,27.65,42,30,0.990205383,1.51187905,1.075268817,77.66515687,63.24897458,45.20631392,41.47179932,66.40710265,-25.87469487,-24.46153846,39661.29032,-31.29353234,2823.637853,2824.167619,,1.822718889,0,
18-08-2010,2765.1,2815.5,2758.15,2805.15,68600,2717.4,,2810.3,2805.859844,2805.275237,2866.95,2811.629647,2805.859844,2805.275237,2860.590359,-1701525.954,19287.69476,10975600,-9.382642542,-54.26614029,8.7,27.5,32.35,0.309961522,0.986370158,1.162352011,68.65001462,59.55848922,44.18736694,40.87220296,62.7965861,-24.00970089,-23.203125,53048.3871,-20.02873563,2827.653881,2827.503725,,0.543478261,0,
17-08-2010,2760,2775,2730,2752.3,67300,2666.2,,2803.5,2795.573229,2799.770649,2855.35,2793.314823,2795.573229,2799.770649,2854.006485,-1702124.177,21992.29575,10908300,-12.1754214,-53.05372561,-20.4,-17.35,57,-0.729770337,-0.621340448,2.097130243,26.74286733,35.95612847,36.05956715,35.84869953,59.03770477,-75.22222222,-75.22222222,52000,-43.96103896,2834.793893,2827.827122,,0.576086957,0,
16-08-2010,2760,2775.9,2750,2759.5,94500,2673.18,,2788.8,2789.015486,2795.430531,2845.906,2784.607412,2789.015486,2795.430531,2847.998294,-1727299.852,13088.98155,11002800,-13.2597586,-51.42743234,-44.1,-30.9,37.8,-1.563829787,-1.10089782,1.380519338,28.20379165,36.65344867,36.3486534,36.03683936,44.78414352,-65.49707602,-67.22222222,82483.1309,-39.28571429,2834.317576,2826.973062,,0.756211739,0,
13-08-2010,2777,2798,2757,2780.2,160200,2693.23,,2782.966667,2792.010324,2795.897707,2837.426,2791.303706,2792.010324,2795.897707,2844.152272,-1706200.34,14970.29039,11163000,-10.22528102,-47.80424038,-17.5,2.6,41,-0.621559226,0.093009945,1.487123685,58.60806206,52.52116699,43.33820705,40.64046712,37.77777778,-26.17647059,-44.22222222,232466.7651,-25.84415584,2834.84196,2829.972284,,0,0,
12-08-2010,2790,2790,2759,2778.6,118700,2691.68,,2787.966667,2791.340216,2794.825397,2827.906,2790.651853,2791.340216,2794.825397,2839.986712,-1674802.276,24369.2745,11044300,-9.092936343,-45.05895618,15,-30,12,0.540540541,-1.063829787,0.431965443,47.65100108,47.17424121,41.5050568,39.53130797,48.46588694,-40.41666667,-43.15789474,171166.9129,-26.88311688,2821.002258,2821.462474,,0.564174894,0,
11-08-2010,2836,2852,2800.15,2810.8,49100,2722.87,,2813.333333,2811.560144,2805.220779,2819.626,2821.325926,2811.560144,2805.220779,2840.910811,-1703731.977,16794.01998,11093400,0.828619026,-37.44873118,76.1,36.5,64,2.741453222,1.296394956,2.295552367,83.50355356,73.40410738,57.12265384,50.74969637,59.61646375,-43.36842105,-33.7704918,46387.16148,-22.15053763,2854.72908,2868.109224,,0,0,
10-08-2010,2861.25,2861.25,2820,2832.65,60500,2744.04,,2834.416667,2828.123429,2815.40791,2814.076,2841.287963,2828.123429,2815.40791,2842.475364,-1727125.31,4724.989796,11153900,8.190648067,-30.32164627,63.25,86.25,68.9,2.260543245,3.108108108,2.467455727,85.69591907,75.65815876,58.93993874,52.17526203,65.7879161,-27.97066015,-25.70786517,52903.85498,-16.70072993,2884.422452,2897.115881,,1.01611773,0,
09-08-2010,2854,2883,2835.05,2873.15,68900,2783.27,,2865.416667,2846.41562,2827.697381,2811.676,2862.143982,2846.41562,2827.697381,2845.592644,-1686532.505,12274.00724,11222800,15.47084348,-22.65715928,93,107.1,76.2,3.333333333,3.858208149,2.7148354,90.26098018,80.51252335,63.03330633,55.44124258,77.5680609,-11.88895594,-7.817460317,50510.329,-6.437908497,2909.837396,2919.403016,,0.908138316,0,
06-08-2010,2863,2889,2852.25,2864.05,74200,2774.45,,2877.75,2860.610413,2838.843312,2811.584,2875.571991,2860.610413,2838.843312,2848.931671,-1713082.981,5798.544025,11297000,20.15378583,-15.91538561,37,91,93.6,1.297335203,3.252323088,3.348358017,91.39707834,81.76639615,64.12940393,56.32727169,82.42745561,-36.15942029,-19.19230769,52166.05706,-15.6918239,2925.551348,2931.111761,,0.895522388,0,
05-08-2010,2881,2906.8,2867.8,2873.4,77500,2783.51,,2892.933333,2876.006942,2851.199073,2812.02,2891.185995,2876.006942,2851.199073,2853.383081,-1768326.571,-14955.1553,11374500,24.74114703,-9.032054258,45.55,116.8,86.8,1.591961555,4.186379928,3.078014184,94.33687264,85.27890061,67.32318123,58.93600427,80.55761288,-46.55052265,-31.31739334,48280.38835,-18.89140271,2917.715592,2915.312535,,3.044748302,1,
04-08-2010,2790.05,2875,2790.05,2867.8,128100,2778.09,,2890.266667,2875.671295,2855.526514,2811.89,2883.092998,2875.671295,2855.526514,2855.045921,-1661940.991,11764.21174,11246400,21.99703565,-6.072953582,-8,23,59.5,-0.277488727,0.806451613,2.113301367,49.24319935,59.62762316,57.2116858,52.86100218,72.02852935,-33.40471092,-33.40471092,81031.19741,-22.05882353,2913.202741,2905.864036,,0.426785714,0,
03-08-2010,2800,2811.95,2772.25,2784.55,45900,2697.44,,2864.583333,2854.430863,2847.603512,2809.688,2847.521499,2854.430863,2847.603512,2851.73085,-1679399.177,16070.51061,11200500,10.4119864,-8.714992042,-77.05,-49.3,36.95,-2.667012807,-1.723023154,1.331531532,20.3348212,34.16118132,42.98796772,43.32534864,48.13982626,-90.85841695,-90.85841695,29187.50849,-69.1459276,2937.830322,2919.111185,,1.11470694,0,
02-08-2010,2781,2812,2751.05,2799.55,45900,2711.97,,2832.983333,2840.287242,2841.130146,2808.568,2829.760749,2840.287242,2841.130146,2848.674631,-1652250.777,25009.35019,11246400,2.901262933,-10.68166044,-94.8,-71,36.1,-3.261318288,-2.462712452,1.300479124,20.39041406,34.18904342,43.00045426,43.33407849,35.62550633,-60.87131908,-68.86035313,33536.03744,-60.66176471,2938.264715,2919.601957,,0.24796316,0,
30-07-2010,2823,2830,2766,2788.85,58900,2701.61,,2817.983333,2836.858161,2839.106483,2809.688,2829.880375,2836.858161,2839.106483,2847.238121,-1669092.496,21033.84222,11305300,0.755870484,-10.66487175,-45,-59,32,-1.565217391,-2.042229145,1.143674053,42.17902844,44.71683512,47.59175048,46.52735563,21.51696428,-52.12159595,-75.73033708,43676.44306,-66.7138009,2922.528671,2912.236832,,0.564891714,0,
29-07-2010,2823.55,2839.5,2812.2,2834.15,51800,2745.49,,2827.166667,2837.738774,2839.178032,2811.668,2834.690187,2837.738774,2839.178032,2846.642881,-1637595.06,27517.242,11357100,0.768655903,-9.772346454,27.55,-67.3,49.5,0.979747151,-2.315260768,1.774193548,52.47619645,49.99423792,49.95564245,48.18690425,40.81749079,-6.048615037,-32.95683743,39994.43763,-41.09162896,2880.139732,2884.188506,,0.35335689,0,
28-07-2010,2830,2840,2815,2833.55,66900,2744.91,,2836.5,2838.492516,2839.32748,2813.942,2837.345094,2838.492516,2839.32748,2846.13189,-1605215.46,37970.57445,11424000,0.816538572,-8.921822689,28,-35,-12,0.995732575,-1.217391304,-0.420757363,53.13509389,50.30633148,50.08729915,48.27788838,61.35385358,-8.716216216,-7.251264755,52346.17587,-46.71556122,2851.754269,2863.556786,,0.851139601,0,
